Asset ID,Financials,Brand,Mar-14,Jun-14,Sep-14,Dec-14,Mar-15,Jun-15,Sep-15,Dec-15,Mar-16,Jun-16,Sep-16,Dec-16,Mar-17,Jun-17,Sep-17,Dec-17,Mar-18,Jun-18,Sep-18,Dec-18
74166,Total Other Income,Adidas,29474,23269,26113,25079,30250,28957,23786,27923,28181,24562,28440,28440,26372,28440,23786,29991,29474,25596,27406,24045
74166,Income Before Tax,Adidas,248614,169719,176394,197241,130336,157765,187116,293721,224479,152875,179862,130073,138445,172285,84843,180913,229130,34467,126817,122107
74166,Provisions for Income Tax,Adidas,23437,18709,20970,19737,20970,22615,23643,20353,23643,23643,20353,21176,21587,21998,20353,22820,24671,18503,20765,20559
74166,Net Income,Adidas,225177,151010,155424,177504,109366,135150,163473,273368,200836,129232,159509,108897,116858,150287,64490,158093,204459,15964,106052,101548
74216,Net Sales,Reebok,49878,41184,53539,44845,44845,54912,53997,45760,41184,43472,48963,44845,48963,49421,47133,50336,43014,48506,46675,44845
74216,Cost of Sales,Reebok,95580,92340,93150,76950,85860,82620,80190,75330,76950,77760,89910,82620,95580,93960,96390,87480,73710,97200,75330,91530
74216,Gross Profit,Reebok,-45702,-51156,-39611,-32105,-41015,-27708,-26193,-29570,-35766,-34288,-40947,-37775,-46617,-44539,-49257,-37144,-30696,-48694,-28655,-46685
74216,Total Operating Expenses,Reebok,13018,10944,11059,11174,11981,13594,11750,10368,10714,12672,13133,11174,13018,12902,12442,12211,13133,12902,12672,11981
74216,Operating Income,Reebok,-58720,-62100,-50670,-43279,-52996,-41302,-37943,-39938,-46480,-46960,-54080,-48949,-59635,-57441,-61699,-49355,-43829,-61596,-41327,-58666
74216,Total Other Income,Reebok,7338,7056,7550,7691,7197,7409,6492,7338,7832,6492,7056,7832,7268,7197,6985,6633,7620,7762,8185,7409
74216,Income Before Tax,Reebok,-51382,-55044,-43120,-35588,-45799,-33893,-31451,-32600,-38648,-40468,-47024,-41117,-52367,-50244,-54714,-42722,-36209,-53834,-33142,-51257
74216,Provisions for Income Tax,Reebok,3363,3437,4250,3326,3733,3548,4066,3992,3733,3622,3918,3770,3659,3400,3474,4361,3844,4140,4140,3918
74216,Net Income,Reebok,-54745,-58481,-47370,-38914,-49532,-37441,-35517,-36592,-42381,-44090,-50942,-44887,-56026,-53644,-58188,-47083,-40053,-57974,-37282,-55175
74498,Net Sales,Reebok,760145,962311,913791,929965,921878,808665,841012,735885,800578,865272,776318,832925,865272,832925,954225,954225,873358,824838,873358,849098
74498,Cost of Sales,Reebok,436464,404966,512957,521956,490459,458962,499458,521956,481460,485960,440963,436464,485960,463461,472461,530956,521956,422965,409466,508458
74498,Gross Profit,Reebok,323681,557345,400834,408009,431419,349703,341554,213929,319118,379312,335355,396461,379312,369464,481764,423269,351402,401873,463892,340640
74498,Total Operating Expenses,Reebok,106774,101831,103808,104797,97876,110729,96888,98865,111717,91944,101831,102820,107763,111717,113695,95899,114683,103808,110729,98865
74498,Operating Income,Reebok,216907,455514,297026,303212,333543,238974,244666,115064,207401,287368,233524,293641,271549,257747,368069,327370,236719,298065,353163,241775
74498,Total Other Income,Reebok,71441,82987,71441,85152,82266,83709,78658,66390,86596,77936,77214,67833,82987,82987,86596,83709,69998,86596,85874,69998
74498,Income Before Tax,Reebok,288348,538501,368467,388364,415809,322683,323324,181454,293997,365304,310738,361474,354536,340734,454665,411079,306717,384661,439037,311773
74498,Provisions for Income Tax,Reebok,69560,79498,75523,74198,61611,60948,60948,71548,62936,75523,70885,60286,70223,62273,76185,63598,77510,69560,77510,78835
74498,Net Income,Reebok,218788,459003,292944,314166,354198,261735,262376,109906,231061,289781,239853,301188,284313,278461,378480,347481,229207,315101,361527,232938
74504,Net Sales,Reebok,328570,257758,269088,322905,322905,263422,297412,277585,320072,311575,254925,339900,291748,280418,311575,269088,303078,274752,274752,283250
74504,Cost of Sales,Reebok,164250,151931,146456,135506,136875,136875,161512,131400,125925,154669,161512,145088,134138,147825,140981,157406,135506,162881,162881,131400
74504,Gross Profit,Reebok,164320,105827,122632,187399,186030,126547,135900,146185,194147,156906,93413,194812,157610,132593,170594,111682,167572,111871,111871,151850
74504,Total Operating Expenses,Reebok,35700,32550,32200,38500,40950,39200,41300,32900,31850,38150,32900,35350,40600,37800,39550,33950,33950,39900,37100,41300
74504,Operating Income,Reebok,128620,73277,90432,148899,145080,87347,94600,113285,162297,118756,60513,159462,117010,94793,131044,77732,133622,71971,74771,110550
74504,Total Other Income,Reebok,11716,12626,13422,11830,12171,11830,11944,11489,13650,10351,12854,11148,11034,12399,12513,11716,11830,12967,10806,11944
74504,Income Before Tax,Reebok,140336,85903,103854,160729,157251,99177,106544,124774,175947,129107,73367,170610,128044,107192,143557,89448,145452,84938,85577,122494
74504,Provisions for Income Tax,Reebok,28875,29662,30450,27038,24675,30975,27562,30187,24412,26512,30450,30450,31500,30975,26775,23888,31238,30975,23625,24150
74504,Net Income,Reebok,111461,56241,73404,133691,132576,68202,78982,94587,151535,102595,42917,140160,96544,76217,116782,65560,114214,53963,61952,98344
74605,Net Sales,Adidas,152460,166320,160160,163240,164780,144760,181720,169400,154000,141680,157080,158620,144760,178640,170940,161700,172480,146300,163240,178640
74605,Cost of Sales,Adidas,189060,199335,244545,223995,242490,213720,217830,189060,209610,209610,199335,209610,244545,199335,234270,230160,195225,201390,230160,189060
74605,Gross Profit,Adidas,-36600,-33015,-84385,-60755,-77710,-68960,-36110,-19660,-55610,-67930,-42255,-50990,-99785,-20695,-63330,-68460,-22745,-55090,-66920,-10420
74605,Total Operating Expenses,Adidas,9100,11400,9200,10800,9000,9000,9300,9600,10100,11900,11400,9800,10700,9200,12000,11000,10800,10400,9000,10100
74605,Operating Income,Adidas,-45700,-44415,-93585,-71555,-86710,-77960,-45410,-29260,-65710,-79830,-53655,-60790,-110485,-29895,-75330,-79460,-33545,-65490,-75920,-20520
74605,Total Other Income,Adidas,14553,13583,14553,12613,13444,13999,16493,13860,13999,16078,14137,14553,16355,15107,13583,13860,13028,13583,13999,13306
74605,Income Before Tax,Adidas,-31147,-30832,-79032,-58942,-73266,-63961,-28917,-15400,-51711,-63752,-39518,-46237,-94130,-14788,-61747,-65600,-20517,-51907,-61921,-7214
74605,Provisions for Income Tax,Adidas,20944,19040,19040,19802,19230,22086,17517,20944,18469,22467,19992,21325,20754,21515,21706,21515,22277,18088,18088,17707
74605,Net Income,Adidas,-52091,-49872,-98072,-78744,-92496,-86047,-46434,-36344,-70180,-86219,-59510,-67562,-114884,-36303,-83453,-87115,-42794,-69995,-80009,-24921
74641,Net Sales,Adidas,98208,102300,108438,110484,106392,104346,99231,102300,115599,121737,97185,94116,111507,101277,97185,108438,94116,93093,112530,116622
74641,Cost of Sales,Adidas,134408,155856,138698,138698,151567,157286,165866,171585,150137,141558,154426,161576,128689,128689,135838,141558,171585,147277,151567,134408
74641,Gross Profit,Adidas,-36200,-53556,-30260,-28214,-45175,-52940,-66635,-69285,-34538,-19821,-57241,-67460,-17182,-27412,-38653,-33120,-77469,-54184,-39037,-17786
74641,Total Operating Expenses,Adidas,17741,15787,18042,18042,16538,16990,17892,13532,16990,17441,14584,17441,15336,17741,15636,17290,15787,15636,15787,16538
74641,Operating Income,Adidas,-53941,-69343,-48302,-46256,-61713,-69930,-84527,-82817,-51528,-37262,-71825,-84901,-32518,-45153,-54289,-50410,-93256,-69820,-54824,-34324
74641,Total Other Income,Adidas,9965,10054,10409,8986,9075,9609,9342,8719,8986,8363,9075,9698,8897,9787,9787,8363,9431,9787,9609,8007
74641,Income Before Tax,Adidas,-43976,-59289,-37893,-37270,-52638,-60321,-75185,-74098,-42542,-28899,-62750,-75203,-23621,-35366,-44502,-42047,-83825,-60033,-45215,-26317
74641,Provisions for Income Tax,Adidas,13925,15123,17069,16021,13775,17968,13925,17968,13775,17668,13625,17818,15871,15422,13625,16620,16021,16021,17968,17668
74641,Net Income,Adidas,-57901,-74412,-54962,-53291,-66413,-78289,-89110,-92066,-56317,-46567,-76375,-93021,-39492,-50788,-58127,-58667,-99846,-76054,-63183,-43985
74652,Net Sales,Reebok,68006,74659,74659,82051,73181,81312,67267,70224,74659,77616,73181,87965,73181,79834,72442,67267,76138,80573,79834,72442
74652,Cost of Sales,Reebok,45900,34808,35572,44752,35572,43988,39398,35955,36720,38250,35190,44370,42840,38250,36720,35572,40928,45518,45135,37868
74652,Gross Profit,Reebok,22106,39851,39087,37299,37609,37324,27869,34269,37939,39366,37991,43595,30341,41584,35722,31695,35210,35055,34699,34574
74652,Total Operating Expenses,Reebok,8770,8996,8770,7106,7484,7409,7106,7182,8165,8543,7031,8165,9072,8240,8392,8543,8240,8770,7711,7711
74652,Operating Income,Reebok,13336,30855,30317,30193,30125,29915,20763,27087,29774,30823,30960,35430,21269,33344,27330,23152,26970,26285,26988,26863
74652,Total Other Income,Reebok,3362,3654,3654,3289,3617,4166,3581,3946,3544,3691,4129,3800,3837,4312,3289,4348,4275,4019,3617,4202
74652,Income Before Tax,Reebok,16698,34509,33971,33482,33742,34081,24344,31033,33318,34514,35089,39230,25106,37656,30619,27500,31245,30304,30605,31065
74652,Provisions for Income Tax,Reebok,5604,6247,5254,5488,6305,6130,5955,5604,5721,5429,6305,6714,5546,6655,5721,5254,5780,6013,6947,6889
74652,Net Income,Reebok,11094,28262,28717,27994,27437,27951,18389,25429,27597,29085,28784,32516,19560,31001,24898,22246,25465,24291,23658,24176
74662,Net Sales,Adidas,26928,31977,32818,30013,32818,30855,31136,29172,27769,27208,29452,25245,25806,25806,30855,29733,25806,31977,32538,28330
74662,Cost of Sales,Adidas,15698,17745,18769,16209,19963,17062,16209,17745,19792,20134,19622,16551,17916,19110,16380,17062,17574,17916,16380,18428
74662,Gross Profit,Adidas,11230,14232,14049,13804,12855,13793,14927,11427,7977,7074,9830,8694,7890,6696,14475,12671,8232,14061,16158,9902
74662,Total Operating Expenses,Adidas,3180,3048,2836,3154,2544,2889,2862,2756,2995,2889,2968,3021,3074,2412,2703,3154,2968,2783,2465,2836
74662,Operating Income,Adidas,8050,11184,11213,10650,10311,10904,12065,8671,4982,4185,6862,5673,4816,4284,11772,9517,5264,11278,13693,7066
74662,Total Other Income,Adidas,831,822,910,858,1041,1024,928,901,919,989,1041,1015,928,840,805,884,954,1006,796,1050
74662,Income Before Tax,Adidas,8881,12006,12123,11508,11352,11928,12993,9572,5901,5174,7903,6688,5744,5124,12577,10401,6218,12284,14489,8116
74662,Provisions for Income Tax,Adidas,2294,2214,2073,1912,2375,1872,2274,2174,1952,2274,2254,2294,2395,2234,2334,2254,2113,1912,1952,2294
74662,Net Income,Adidas,6587,9792,10050,9596,8977,10056,10719,7398,3949,2900,5649,4394,3349,2890,10243,8147,4105,10372,12537,5822
74683,Net Sales,Reebok,34642,43393,36465,38288,38288,37924,43758,42299,33183,34642,41935,39018,35006,41205,33183,41205,37559,33548,39747,43758
74683,Cost of Sales,Reebok,65891,59241,54405,54405,59846,65286,63473,67704,55614,60450,61055,64077,67100,63473,67100,67100,64682,62868,70726,58637
74683,Gross Profit,Reebok,-31249,-15848,-17940,-16117,-21558,-27362,-19715,-25405,-22431,-25808,-19120,-25059,-32094,-22268,-33917,-25895,-27123,-29320,-30979,-14879
74683,Total Operating Expenses,Reebok,7956,9282,9194,9459,8044,10608,8840,10431,8840,8575,9370,8928,7956,8575,9370,10254,8752,9901,8044,10166
74683,Operating Income,Reebok,-39205,-25130,-27134,-25576,-29602,-37970,-28555,-35836,-31271,-34383,-28490,-33987,-40050,-30843,-43287,-36149,-35875,-39221,-39023,-25045
74683,Total Other Income,Reebok,5249,5061,4593,4546,5249,5202,5389,5202,5624,4733,4686,4827,4733,4968,4593,5202,4499,5061,5530,5530
74683,Income Before Tax,Reebok,-33956,-20069,-22541,-21030,-24353,-32768,-23166,-30634,-25647,-29650,-23804,-29160,-35317,-25875,-38694,-30947,-31376,-34160,-33493,-19515
74683,Provisions for Income Tax,Reebok,4841,5144,4755,4020,4884,4279,4279,4322,4582,4884,4495,4928,4884,4928,4625,4366,5014,4020,4063,4841
74683,Net Income,Reebok,-38797,-25213,-27296,-25050,-29237,-37047,-27445,-34956,-30229,-34534,-28299,-34088,-40201,-30803,-43319,-35313,-36390,-38180,-37556,-24356
74694,Net Sales,Adidas,18077,16799,21364,16617,21182,17347,17895,19721,17164,20269,19538,21364,21729,18990,18443,18625,18625,17712,20634,18077
74694,Cost of Sales,Adidas,12960,15696,17280,13536,13824,14976,14832,13104,13824,12960,17136,15984,17136,16272,15840,12960,15840,15120,15120,12960
74694,Gross Profit,Adidas,5117,1103,4084,3081,7358,2371,3063,6617,3340,7309,2402,5380,4593,2718,2603,5665,2785,2592,5514,5117
74694,Total Operating Expenses,Adidas,2374,3070,2554,2322,2606,2606,2941,3096,2503,3019,2425,2709,2812,2735,3096,2761,2554,2528,2348,2425
74694,Operating Income,Adidas,2743,-1967,1530,759,4752,-235,122,3521,837,4290,-23,2671,1781,-17,-493,2904,231,64,3166,2692
74694,Total Other Income,Adidas,1632,1411,1690,1661,1690,1661,1690,1485,1455,1749,1426,1544,1352,1470,1367,1646,1455,1705,1588,1632
74694,Income Before Tax,Adidas,4375,-556,3220,2420,6442,1426,1812,5006,2292,6039,1403,4215,3133,1453,874,4550,1686,1769,4754,4324
74694,Provisions for Income Tax,Adidas,1408,1423,1453,1498,1633,1798,1738,1438,1588,1438,1483,1663,1408,1423,1588,1423,1543,1573,1483,1423
74694,Net Income,Adidas,2967,-1979,1767,922,4809,-372,74,3568,704,4601,-80,2552,1725,30,-714,3127,143,196,3271,2901
74703,Net Sales,Reebok,438099,375514,363779,406806,465480,352044,371602,406806,379425,438099,442011,410718,414630,406806,445922,414630,465480,355956,469392,406806
74703,Cost of Sales,Reebok,601313,595694,657511,517017,511397,635032,651891,646271,528256,511397,640652,651891,561975,528256,545116,646271,505778,545116,629412,640652
74703,Gross Profit,Reebok,-163214,-220180,-293732,-110211,-45917,-282988,-280289,-239465,-148831,-73298,-198641,-241173,-147345,-121450,-99194,-231641,-40298,-189160,-160020,-233846
74703,Total Operating Expenses,Reebok,62941,57607,58141,57074,59741,56540,57074,57074,57074,58141,60274,64008,49606,57607,54407,59741,58141,48539,48539,53340
74703,Operating Income,Reebok,-226155,-277787,-351873,-167285,-105658,-339528,-337363,-296539,-205905,-131439,-258915,-305181,-196951,-179057,-153601,-291382,-98439,-237699,-208559,-287186
74703,Total Other Income,Reebok,52171,60239,61852,51095,48944,50020,55398,59701,50020,51633,57012,59701,61314,59701,53247,49482,63466,58625,52709,57549
74703,Income Before Tax,Reebok,-173984,-217548,-290021,-116190,-56714,-289508,-281965,-236838,-155885,-79806,-201903,-245480,-135637,-119356,-100354,-241900,-34973,-179074,-155850,-229637
74703,Provisions for Income Tax,Reebok,33097,37965,37640,36667,36018,37316,36991,33097,30502,36342,34720,32448,36342,34071,32124,31475,37965,34395,30502,34071
74703,Net Income,Reebok,-207081,-255513,-327661,-152857,-92732,-326824,-318956,-269935,-186387,-116148,-236623,-277928,-171979,-153427,-132478,-273375,-72938,-213469,-186352,-263708
74747,Net Sales,Reebok,69326,63149,72072,66581,71386,65208,79622,64522,64522,78250,70699,61776,66581,62462,70699,61776,67954,66581,61776,64522
74747,Cost of Sales,Reebok,30030,34650,31020,30690,30030,34320,37950,34320,38280,31350,38940,30690,33990,38610,38610,31680,36630,31020,37620,37620
74747,Gross Profit,Reebok,39296,28499,41052,35891,41356,30888,41672,30202,26242,46900,31759,31086,32591,23852,32089,30096,31324,35561,24156,26902
74747,Total Operating Expenses,Reebok,8979,9467,10248,10931,9077,10931,9858,10541,8882,11419,11419,11126,9370,8784,9174,10053,8882,11614,8784,10834
74747,Operating Income,Reebok,30317,19032,30804,24960,32279,19957,31814,19661,17360,35481,20340,19960,23221,15068,22915,20043,22442,23947,15372,16068
74747,Total Other Income,Reebok,5372,4534,5569,4977,5273,5076,4879,4534,5914,4879,4435,5125,5914,5914,4829,5174,4534,5027,5618,5569
74747,Income Before Tax,Reebok,35689,23566,36373,29937,37552,25033,36693,24195,23274,40360,24775,25085,29135,20982,27744,25217,26976,28974,20990,21637
74747,Provisions for Income Tax,Reebok,3562,3730,3528,3125,3662,3293,3629,3696,3226,3226,3293,3797,3898,3830,3864,3461,3293,3965,3998,3360
74747,Net Income,Reebok,32127,19836,32845,26812,33890,21740,33064,20499,20048,37134,21482,21288,25237,17152,23880,21756,23683,25009,16992,18277
74947,Net Sales,Reebok,285185,311375,273545,320106,299735,323016,305555,305555,302645,279365,282275,273545,305555,296825,276455,288095,279365,302645,282275,273545
74947,Cost of Sales,Reebok,148213,164849,139139,172411,146700,172411,152750,163337,137626,136114,139139,152750,170898,148213,139139,163337,148213,173923,142163,173923
74947,Gross Profit,Reebok,136972,146526,134406,147695,153035,150605,152805,142218,165019,143251,143136,120795,134657,148612,137316,124758,131152,128722,140112,99622
74947,Total Operating Expenses,Reebok,16169,16872,16696,15818,18278,19860,17926,17751,16169,16520,18454,17575,18630,19860,19508,16872,19684,20738,17575,17048
74947,Operating Income,Reebok,120803,129654,117710,131877,134757,130745,134879,124467,148850,126731,124682,103220,116027,128752,117808,107886,111468,107984,122537,82574
74947,Total Other Income,Reebok,16918,16550,17470,18021,18021,20596,18573,20044,17286,17102,22067,18757,22067,20780,21699,17837,20044,18941,19492,18021
74947,Income Before Tax,Reebok,137721,146204,135180,149898,152778,151341,153452,144511,166136,143833,146749,121977,138094,149532,139507,125723,131512,126925,142029,100595
74947,Provisions for Income Tax,Reebok,17824,15416,14934,17343,17343,18306,19109,17021,17343,15416,14452,17503,16379,15576,16379,14613,17182,18306,17182,16861
74947,Net Income,Reebok,119897,130788,120246,132555,135435,133035,134343,127490,148793,128417,132297,104474,121715,133956,123128,111110,114330,108619,124847,83734
74948,Net Sales,Reebok,264013,203603,252826,228215,230452,259538,223740,205841,205841,234927,239402,208078,232690,212553,223740,261776,243877,205841,266251,257301
74948,Cost of Sales,Reebok,77220,71604,80028,82836,63882,79326,80730,74412,72306,65988,69498,75114,68094,74412,73710,63180,64584,72306,83538,83538
74948,Gross Profit,Reebok,186793,131999,172798,145379,166570,180212,143010,131429,133535,168939,169904,132964,164596,138141,150030,198596,179293,133535,182713,173763
74948,Total Operating Expenses,Reebok,15889,15070,16216,18346,14906,16380,16871,18346,16871,19656,19656,15233,19001,15397,16052,17690,14742,16871,19492,17035
74948,Operating Income,Reebok,170904,116929,156582,127033,151664,163832,126139,113083,116664,149283,150248,117731,145595,122744,133978,180906,164551,116664,163221,156728
74948,Total Other Income,Reebok,15765,17650,20563,18850,16451,18678,16108,15936,19535,20049,16108,17993,18678,16451,17479,18336,16793,19878,19706,19535
74948,Income Before Tax,Reebok,186669,134579,177145,145883,168115,182510,142247,129019,136199,169332,166356,135724,164273,139195,151457,199242,181344,136542,182927,176263
74948,Provisions for Income Tax,Reebok,14833,16206,13459,14421,12910,15657,13322,12498,12773,15382,13322,15519,14421,12773,14421,14283,15245,15107,14421,15794
74948,Net Income,Reebok,171836,118373,163686,131462,155205,166853,128925,116521,123426,153950,153034,120205,149852,126422,137036,184959,166099,121435,168506,160469
75072,Net Sales,Adidas,3945850,4891209,4850107,4562389,4480183,3945850,3699234,3699234,3945850,3781439,4439081,3781439,4110260,3781439,4480183,3904747,4110260,4439081,3822542,4685696
75072,Cost of Sales,Adidas,2080642,2393858,2460975,2505720,2259622,2572838,2013525,2035898,2281995,2237250,2505720,2617582,2326740,2259622,2035898,2505720,2349112,2147760,2281995,2572838
75072,Gross Profit,Adidas,1865208,2497351,2389132,2056669,2220561,1373012,1685709,1663336,1663855,1544189,1933361,1163857,1783520,1521817,2444285,1399027,1761148,2291321,1540547,2112858
75072,Total Operating Expenses,Adidas,321222,332903,324142,350424,344584,341663,321222,265738,347504,262818,338743,265738,347504,268658,303701,344584,335823,329983,344584,329983
75072,Operating Income,Adidas,1543986,2164448,2064990,1706245,1875977,1031349,1364487,1397598,1316351,1281371,1594618,898119,1436016,1253159,2140584,1054443,1425325,1961338,1195963,1782875
75072,Total Other Income,Adidas,160762,165312,172895,151662,139529,160762,148629,162278,157728,165312,139529,175928,180478,169861,147112,168345,172895,172895,180478,165312
75072,Income Before Tax,Adidas,1704748,2329760,2237885,1857907,2015506,1192111,1513116,1559876,1474079,1446683,1734147,1074047,1616494,1423020,2287696,1222788,1598220,2134233,1376441,1948187
75072,Provisions for Income Tax,Adidas,326007,332338,294356,329172,329172,354493,344998,370319,316512,370319,335503,326007,307017,370319,341833,379814,307017,367154,303852,291191
75072,Net Income,Adidas,1378741,1997422,1943529,1528735,1686334,837618,1168118,1189557,1157567,1076364,1398644,748040,1309477,1052701,1945863,842974,1291203,1767079,1072589,1656996
75085,Net Sales,Reebok,187110,212058,220374,241164,205821,193347,243243,187110,241164,249480,234927,228690,220374,195426,220374,228690,222453,249480,197505,228690
75085,Cost of Sales,Reebok,110902,127598,141908,141908,114480,132368,137138,137138,108518,107325,113288,139522,114480,131175,131175,127598,132368,127598,118058,138330
75085,Gross Profit,Reebok,76208,84460,78466,99256,91341,60979,106105,49972,132646,142155,121639,89168,105894,64251,89199,101092,90085,121882,79447,90360
75085,Total Operating Expenses,Reebok,21375,17625,18750,20625,21938,19312,17438,17438,16875,18188,17250,21187,20062,19125,17812,18375,20625,19875,22312,18188
75085,Operating Income,Reebok,54833,66835,59716,78631,69403,41667,88667,32534,115771,123967,104389,67981,85832,45126,71387,82717,69460,102007,57135,72172
75085,Total Other Income,Reebok,13923,15834,13650,16380,12831,12968,13104,14060,14606,12694,16107,14060,14469,12968,13650,13514,14332,13377,14742,15288
75085,Income Before Tax,Reebok,68756,82669,73366,95011,82234,54635,101771,46594,130377,136661,120496,82041,100301,58094,85037,96231,83792,115384,71877,87460
75085,Provisions for Income Tax,Reebok,9988,7921,10160,10160,8266,9902,9213,8782,7921,10332,8782,8438,8352,7921,9902,8438,8266,9557,7921,10332
75085,Net Income,Reebok,58768,74748,63206,84851,73968,44733,92558,37812,122456,126329,111714,73603,91949,50173,75135,87793,75526,105827,63956,77128
75200,Net Sales,Reebok,413820,459340,422096,442787,471755,422096,480031,430373,492446,459340,459340,388991,459340,372438,459340,384853,388991,480031,492446,380714
75200,Cost of Sales,Reebok,417137,369914,444683,440748,464360,468295,405331,401396,421072,397460,464360,456489,464360,397460,425007,401396,354173,472230,464360,440748
75200,Gross Profit,Reebok,-3317,89426,-22587,2039,7395,-46199,74700,28977,71374,61880,-5020,-67498,-5020,-25022,34333,-16543,34818,7801,28086,-60034
75200,Total Operating Expenses,Reebok,54945,50000,63187,56593,49451,54396,54945,54396,60440,61538,60989,61538,63187,63736,54945,65385,64835,53297,51648,65385
75200,Operating Income,Reebok,-58262,39426,-85774,-54554,-42056,-100595,19755,-25419,10934,342,-66009,-129036,-68207,-88758,-20612,-81928,-30017,-45496,-23562,-125419
75200,Total Other Income,Reebok,28326,24688,28846,26247,26507,28067,28846,25468,31185,28586,26767,23389,25208,27287,30925,29626,26247,25728,28586,31185
75200,Income Before Tax,Reebok,-29936,64114,-56928,-28307,-15549,-72528,48601,49,42119,28928,-39242,-105647,-42999,-61471,10313,-52302,-3770,-19768,5024,-94234
75200,Provisions for Income Tax,Reebok,24948,20790,18711,22661,24324,20166,20582,20790,23077,23701,24532,24324,23493,21622,23701,22037,20582,22869,23077,19958
75200,Net Income,Reebok,-54884,43324,-75639,-50968,-39873,-92694,28019,-20741,19042,5227,-63774,-129971,-66492,-83093,-13388,-74339,-24352,-42637,-18053,-114192
75572,Net Sales,Adidas,32918,29155,29469,36993,33858,29155,29782,29469,32290,37620,35425,30723,36679,31663,29155,33544,31036,36679,30723,35112
75572,Cost of Sales,Adidas,38775,34897,41242,39127,39832,37717,39127,33840,31725,36660,40537,36307,34192,32782,39127,40890,38422,41947,33135,40537
75572,Gross Profit,Adidas,-5857,-5742,-11773,-2134,-5974,-8562,-9345,-4371,565,960,-5112,-5584,2487,-1119,-9972,-7346,-7386,-5268,-2412,-5425
75572,Total Operating Expenses,Adidas,4284,4830,4452,3948,3822,3864,4242,4158,4872,4032,3906,4704,4326,4998,4452,3906,4368,4704,3864,4788
75572,Operating Income,Adidas,-10141,-10572,-16225,-6082,-9796,-12426,-13587,-8529,-4307,-3072,-9018,-10288,-1839,-6117,-14424,-11252,-11754,-9972,-6276,-10213
75572,Total Other Income,Adidas,3341,2876,3166,3225,3428,3166,3312,3166,3137,2934,2760,2847,3195,3166,2934,2702,2789,3225,3254,2702
75572,Income Before Tax,Adidas,-6800,-7696,-13059,-2857,-6368,-9260,-10275,-5363,-1170,-138,-6258,-7441,1356,-2951,-11490,-8550,-8965,-6747,-3022,-7511
75572,Provisions for Income Tax,Adidas,2127,2452,2409,2278,2148,2582,2105,2213,2213,2496,2170,2409,2257,2257,2430,2257,2278,2539,2322,2040
75572,Net Income,Adidas,-8927,-10148,-15468,-5135,-8516,-11842,-12380,-7576,-3383,-2634,-8428,-9850,-901,-5208,-13920,-10807,-11243,-9286,-5344,-9551
75578,Net Sales,Adidas,69639,52668,68468,54424,61446,63787,64957,62031,69639,69639,61446,64957,65542,66128,60276,55594,57350,69639,60861,63202
75578,Cost of Sales,Adidas,35802,38610,33345,35451,32292,36504,39663,36855,40716,38610,39663,31941,35802,41067,41769,39312,32292,31941,31941,31590
75578,Gross Profit,Adidas,33837,14058,35123,18973,29154,27283,25294,25176,28923,31029,21783,33016,29740,25061,18507,16282,25058,37698,28920,31612
75578,Total Operating Expenses,Adidas,2313,2761,2289,2667,2738,2454,2643,2808,2808,2478,2478,2336,2148,2407,2171,2431,2384,2667,2785,2714
75578,Operating Income,Adidas,31524,11297,32834,16306,26416,24829,22651,22368,26115,28551,19305,30680,27592,22654,16336,13851,22674,35031,26135,28898
75578,Total Other Income,Adidas,1588,1554,1657,1964,2050,1981,2050,1571,1896,1930,1657,1810,2033,1930,1691,1776,1623,1998,1845,1708
75578,Income Before Tax,Adidas,33112,12851,34491,18270,28466,26810,24701,23939,28011,30481,20962,32490,29625,24584,18027,15627,24297,37029,27980,30606
75578,Provisions for Income Tax,Adidas,4359,3931,4476,4631,3775,4437,3892,3736,4359,4087,4515,4670,3892,4009,3697,3853,4281,3620,4631,4009
75578,Net Income,Adidas,28753,8920,30015,13639,24691,22373,20809,20203,23652,26394,16447,27820,25733,20575,14330,11774,20016,33409,23349,26597
75601,Net Sales,Reebok,108555,120844,94217,93193,108555,110603,110603,92169,103434,94217,96265,103434,100362,111627,100362,105482,110603,112651,105482,122892
75601,Cost of Sales,Reebok,55062,48300,49266,49266,56994,53130,51198,51681,48300,50232,55062,43953,55062,45885,44919,52647,44436,48783,43470,48783
75601,Gross Profit,Reebok,53493,72544,44951,43927,51561,57473,59405,40488,55134,43985,41203,59481,45300,65742,55443,52835,66167,63868,62012,74109
75601,Total Operating Expenses,Reebok,10662,8064,8602,10483,8781,9408,10035,9856,8422,10214,9229,8691,9587,8512,8512,9050,9050,9139,8691,10662
75601,Operating Income,Reebok,42831,64480,36349,33444,42780,48065,49370,30632,46712,33771,31974,50790,35713,57230,46931,43785,57117,54729,53321,63447
75601,Total Other Income,Reebok,2690,3378,3467,3258,3318,2869,2720,3079,3407,2780,3348,3318,2869,2750,3079,3258,2989,3318,3258,3587
75601,Income Before Tax,Reebok,45521,67858,39816,36702,46098,50934,52090,33711,50119,36551,35322,54108,38582,59980,50010,47043,60106,58047,56579,67034
75601,Provisions for Income Tax,Reebok,4130,4045,3961,3793,4383,3793,4593,3835,4804,4003,4804,4214,3961,5057,4509,4930,3835,4720,4888,4088
75601,Net Income,Reebok,41391,63813,35855,32909,41715,47141,47497,29876,45315,32548,30518,49894,34621,54923,45501,42113,56271,53327,51691,62946
