Asset ID,Brand,Location,Name,Address 1,Address 2,Address 3,City,Zip Code,Private Tier,Province,Product Categories,Employees,Asset Type
46126,Adidas,Vietnam,"Vina Gio Co., Ltd.","Thanh Phuoc hamlet, Thanh Dien Commune",(blank),(blank),Chau Thanh,80000,Tier 1 - Primary,Tay Ninh,Accessories,92.0,Distribution Centre
46137,Reebok,Pakistan,BOX RING,"MAQBOOL ROAD ,NOAL MORE OPP WAZIRABAD ROAD",(blank),(blank),Sialkot,51310,Tier 1 - Primary,Punjab,Gear,13.0,Store
46181,Adidas,India,Mochiko Shoes (Unit IV),KHASRA NO.3914,LALTAPPAR IND.AREA,MAJRIGRANT,Dehradun,248140,Tier 1 - Primary,Uttarakhand,Footwear,33.0,Store
46186,Adidas,United States,CC Creations,1800 Shiloh Ave.,(blank),(blank),Bryan,77803,Tier 2 – Subcontractor,Texas,Apparel,11.0,Store
46226,Adidas,India,M/S SOLTEC,"Khasra no. 3901,3903 Lal Tappar Ind. area, Dehradun",(blank),(blank),Dehradun,248140,Tier 1 - Primary,Uttarakhand,Footwear,40.0,Store
46261,Adidas,India,Alpine Shoes Pvt. Ltd [Baddi],76 A/B,HPSIDC INDUSTRIAL AREA,Baddi - HP ,BADDI,173205,Tier 1 - Primary,Himachal Pradesh,Footwear,19.0,Store
46297,Adidas,Vietnam,Phoenix Prince Enterprise Co  Ltd,Khu Cong Nghiep,TAM DIEP INDUSTRAIL ZONE,(blank),TAM DIEP,,Tier 1 - Primary,Ninh Binh,Apparel,137.0,Distribution Centre
46324,Adidas,Slovenia,Sandiline d.o.o.,Pobeska cesta 19a,(blank),(blank),Koper,6000,Tier 1 - Primary,Koper-Capodistria,Apparel,2.0,Store
46459,Adidas,Cambodia,"Can Sports Shoes Co., Ltd.","National Road NO. 5, Chamkar Svay Village,","Sethey Commune, Samaky Meanchey District",(blank),Kampong Chhang,4457,Tier 1 - Primary,Kampong Chhnang,Footwear,758.0,Factory
46607,Adidas,Germany,S.Cool Sports GmbH,Lange Straße 10,(blank),(blank),Laichingen - Feldstetten,89150,Tier 1 - Primary,Baden-Wuerttemberg,Accessories,2.0,Store
46608,Adidas,Germany,Burkhardt Strickmoden,Bahnhofstr. 13,(blank),(blank),Mehrstetten,72537,Tier 1 - Primary,Baden-Wuerttemberg,Apparel,2.0,Store
46616,Adidas,Hungary,Balint Sport Ksztyu kft,Agostyani utca 77          ,(blank),(blank),Tata,2890,Tier 1 - Primary,Komarom-Esztergom,Accessories,2.0,Store
46672,Adidas,El Salvador,Supertex El Salvador S.A. de C.V.,Km 76 1/2 by Pass Norte,Zona Franca 10,(blank),Chalchuapa,2205,Tier 1 - Primary,Santa Ana,Apparel,185.0,Distribution Centre
46697,Reebok,China,"IDT Electronics(Shenzhen) Co., Ltd","2nd floor, Block 31",XiXiang Chentian Industrial Estate,"XiXiang Town, BaoAn County",Shenzhen,518102,Tier 1 - Primary,Guangdong,Accessories,31.0,Store
46699,Adidas,Argentina,Will Der S.A. (Las Flores),Ruta 3 Km 186.5 ,Parque Industrial,(blank),Las Flores,7200,Tier 1 - Primary,Buenos Aires,Apparel,6.0,Store
46712,Adidas,United States,DIAL APPAREL INC.,"1425 37TH STREET, 4TH FLOOR, LEFT",(blank),(blank),BROOKLYN,11218,Tier 1 - Primary,New York,Apparel,5.0,Store
46903,Reebok,United States,PHARMASOL CORPORATION,1 Norfolk Ave.,(blank),(blank),Easton,2375,Tier 1 - Primary,Massachusetts,Accessories,12.0,Store
46997,Adidas,India,APEX Gudur Footwear Pvt. Ltd,"No. 438, Writerchatram Village, Palicheriavaripalem Post,","Chillakuru Mandal,",(blank),Nellore District,0,Tier 2 – Subcontractor,Andhra Pradesh,Footwear,83.0,Distribution Centre
46998,Adidas,Indonesia,PT Greentex Indonesia Utama,Kawasan Berikat Nusantara,Jl. Sumatra Blok E No. 12A Cakung,Cilincing,Jakarta Utara,14140,Tier 1 - Primary,Daerah Khusus Ibukota Jakarta,Apparel,76.0,Distribution Centre
47026,Reebok,Taiwan,"Elysian Enterprise Co., Ltd.",No. 5 JuiHsing Street,ChungHsing Industrial Park,"Tongluo,",Miaoli,36647,Tier 1 - Primary,Taiwan,Gear,10.0,Store
47080,Adidas,India,Goodwill Plastic Industries,"Goodwill Plastic Industries, Khasra No.3967, Lal Tappar Indl.","Area, NH-72, Opp. Birla Power, Majri Grant",(blank),Dehradun,248140,Tier 1 - Primary,Uttarakhand,Footwear,35.0,Store
47120,Adidas,"Korea, Republic of (South Korea)",Changdae Apparel Co Ltd(Factory),"Changdae B/D, 73, Gongneung-ro,",(blank),Jungnang-gu,Seoul,2018,Tier 1 - Primary,Soul-t'ukpyolsi,Apparel,6.0,Store
47154,Adidas,Indonesia,PT Narawata Makmur (New),Jl. Semanan 2 no 58,Kalideres,(blank),Jakarta Barat,11850,Tier 1 - Primary,Daerah Khusus Ibukota Jakarta,Apparel,12.0,Store
47786,Adidas,Pakistan,Interloop Limited (Hosiery Division II),"7-km, Jaranwala road, Khurrianwala",(blank),(blank),Faisalabald,37660,Tier 1 - Primary,Punjab,Accessories,614.0,Factory
47996,Adidas,Mauritius,World Knits Ltd. (Quartier Militaire),New Road Vuillemin,Quartier Militaire,(blank),Militaire,81106,Tier 1 - Primary,(blank),Apparel,108.0,Distribution Centre
48044,Reebok,El Salvador,Textiles Opico SA de CV,KM 31.4 Carretera a Santa Ana,(blank),(blank),San Juan Opico,1101,Tier 1 - Primary,La Libertad,Apparel,133.0,Distribution Centre
48640,Reebok,China,"Jiangsu Tianhai Garments Co.,Ltd","NO.8,Tianhai Road","Guoyuan, Changjiang Town",(blank),Rugao City,226542,Tier 1 - Primary,Jiangsu,Apparel,28.0,Store
49487,Reebok,El Salvador,"Samsew, S.A. De C.V.",KM 12 1/2 Carretera al Puerto de La Libertad,(blank),(blank),Santa Tecla,(blank),Tier 1 - Primary,La Libertad,Apparel,30.0,Store
49580,Reebok,China,Regina Miracle Intimate Apparel (Shenzhen) Ltd.,No.5 Cengyao Industrial Estate Yulu,Gongming Yulu,Bao'an District,Shenzhen,518132,Tier 1 - Primary,Guangdong,Apparel,1500.0,Factory
49621,Adidas,Indonesia,PT Bina Busana Internusa [Unit 2],"JL. Inspeksi Cakung Drain RT.006/RW.010,","Kelurahan Semper Timur,","Kecamatan Cilincing, Jakarta-Utara ",NORTH JAKARTA,14260,Tier 1 - Primary,Daerah Khusus Ibukota Jakarta,Apparel,139.0,Distribution Centre
49622,Reebok,China,LF Beauty Manufacturing China,"No.1, Street 5, Jinhe Industrial District",Yu Feng Village,Zhangmutou Town,Dong Guan,523627,Tier 1 - Primary,Guangdong,Accessories,18.0,Store
49626,Reebok,China,Shanghai Yutuo Knitting Co. Ltd,NO 118 KANBEI ROAD,SITUAN TOWN,FENGXIAN DISTRICT,Shanghai,201412,Tier 1 - Primary,Shanghai Shi,Apparel,13.0,Store
49869,Adidas,Lithuania,Kirpte,Ulonu 16,(blank),(blank),Alytus,LT-62175,Tier 1 - Primary,(blank),Apparel,8.0,Store
49917,Adidas,China,"Dongguan ZhengYong Leather Accessories Co., Ltd","Block #6,  the 2nd District of Liwu Wusha",Chang'an Town,(blank),Dongguan,523850,Tier 1 - Primary,Guangdong,Accessories,14.0,Store
50449,Reebok,Taiwan,"Hwa Meei Optical Co., Ltd. 2nd Factory","30, ShaLun, Zhong Sha Vil.",AnDing Dist.,(blank),Tainan,74555,Tier 1 - Primary,Taiwan,Accessories,54.0,Distribution Centre
50471,Reebok,Taiwan,Yichane Co. Ltd.,"178, SEC. 2, Cheng-Si St. Tainan 70956, Taiwan",(blank),(blank),Tainan,70956,Tier 1 - Primary,Taiwan,Accessories,6.0,Store
50598,Adidas,Cambodia,"Splendor Industry.Co., Ltd.","National Road. 5, Sangkat Russey, ","Keo,Khan Russey Keo, ",(blank),Phnom Penh ,12100,Tier 1 - Primary,Phnom Penh,Apparel,82.0,Distribution Centre
51156,Adidas,China,"Wing Sing Plastic Hardware Co., Ltd.",SongMugang,"Wulian Xian, FengGang,", Borough,Dongguan City,523695,Tier 1 - Primary,Guangdong,Accessories,12.0,Store
51824,Adidas,Portugal,"Finieco, sa","Rua do Barracão, 500",Santa Cristina do couto ,(blank),Santo Tirso,4780-235,Tier 1 - Primary,Porto,Accessories,8.0,Store
51898,Adidas,Cambodia,"Papillion Textile (Cambodia) Co., Ltd.","VattanakII Industry Park, Building O, National Road No.3","Phum Preysampor, Sangkat Kraing Pongror ",Khan Dangkor,Phnom Penh,12400,Tier 1 - Primary,(blank),Apparel,85.0,Distribution Centre
51929,Adidas,Taiwan,Tung-Yu Plastic Co. Ltd,No. 86 Ren Ci St,(blank),Ta Li Dist,Tai Li City,41275,Tier 1 - Primary,Taichung County,Accessories,1.0,Store
52091,Adidas,China,FuJian XinLu Sports Products Co Ltd,"HuaLin Industrial Zone, ","ChengXiang District, ",(blank),PuTian City,351139,Tier 1 - Primary,Fujian,Footwear,70.0,Distribution Centre
52436,Adidas,Vietnam,"Shinwon Ebenezer Hanoi Co., Ltd - Building A",Ad Urban Group Nguyen Gon,Cai Dan Ward,(blank),Song Cong City,250000,Tier 1 - Primary,Thai Nguyen,Apparel,423.0,Factory
52615,Adidas,Vietnam,Tien Thuan Garment Company Limited,"16/4,Phan Rang City,","Thap Chan Town,","Ninh Thuan,",Phan Rang – Thap Cham,660000,Tier 1 - Primary,Ninh Thuan,Apparel,179.0,Distribution Centre
52660,Reebok,China,Huayuan Headwear Manufacturing Co. Ltd,1099 Xiushan West Road,(blank),(blank),Haimen,226100,Tier 1 - Primary,Jiangsu,Apparel,1.0,Store
52664,Reebok,Mexico,"Laboratorios Aerosol, S.A. de C.V.","Calle Transformación, Parque Industrial PYME Capulhuac,","Localidad Agua Blanca, Km 9.5 Carretera Ocoyoacac",Santiago Tiangusitenco,Municipio de Capulhuac,52700,Tier 1 - Primary,Mexico,Accessories,32.0,Store
52690,Adidas,Philippines,Yuenthai Philippines - plant2 ,"3rd Avenue, 5th Street",Mactan Econmic Zone 1,(blank),Lapu Lapu City,6015,Tier 1 - Primary,Cebu,Apparel,192.0,Distribution Centre
52742,Reebok,China,Xiamen Kingland Apparel Co Ltd,"2F, J5 Building, Yongquan Industrial Area","Guankou, Jimei",(blank),Xiamen,361023,Tier 1 - Primary,Fujian,Apparel,8.0,Store
52746,Adidas,China,Bosideng Co Ltd Changshu Garment Factory,Bosideng Industrial Zone,(blank),(blank),Changshu,215532,Tier 1 - Primary,Jiangsu,Apparel,137.0,Distribution Centre
52794,Adidas,El Salvador,Varsity Pro Ltda de C.V.,Km 36 carretera a Santa Ana,Zona Franca American Park,"Calle Canada, Poligono H",Ciudad Arce,,Tier 1 - Primary,La Libertad,Apparel,146.0,Distribution Centre
52884,Reebok,Egypt,"El Helal Company for Knitting, Dyeing & Readymade ",PLOT 3/1 - MISR COMPANY INDUSTRIAL ZONE ,"BEHERA, EGYPT",(blank),Kafr El Dawar ,22638,Tier 1 - Primary,Buhayrah,Apparel,47.0,Store
52922,Adidas,United Kingdom,Mainetti (UK) Ltd,Annfield Estate,Oxnam Road,(blank),Jedburgh,TD8 6NN,Tier 1 - Primary,Scotland,Accessories,20.0,Store
52966,Adidas,Indonesia,PT. Apparel One Indonesia,"Rukti Mukti Bawana estate, Block B5, ",Jl. Raya Semarang Kendal Km.12,"Randugarut, Tugu",Semarang,50153,Tier 1 - Primary,Jawa Tengah,Apparel,243.0,Distribution Centre
53117,Adidas,Philippines,One Way Garments Mfg. Corp.,"4 - A OLIVEROS DRIVE,BALINTAWAK ",(blank),(blank),Quezon City,1106,Tier 1 - Primary,Calabarzon,Apparel,6.0,Store
53139,Reebok,China,QINGDAO XINZHOU SPORT PRODUCTS CO LTD,HONGSHIYA TOWN,HUANGDAO DISTRICT,(blank),Qingdao,266000,Tier 1 - Primary,Shandong,Apparel,5.0,Store
53176,Adidas,China,"Dandong SLT Garment Industrial Co., Ltd",Qianyang Economic Development Zone,(blank),(blank),Dan Dong,118301,Tier 1 - Primary,Liaoning,Apparel,111.0,Distribution Centre
53190,Adidas,China,Evervan Deyang Footwear Co. Ltd,Heng Yang county,"Economic Technique, Development Zone,",NO.1 Liansheng Road,Hengyang,421200,Tier 1 - Primary,Hunan,Footwear,119.0,Distribution Centre
53215,Adidas,Bosnia And Herzegovina,Sanino d.o.o,Vojvode Stepe 27,(blank),(blank),Prnjavor,78430,Tier 2 – Subcontractor,Republika Srpska,Footwear,41.0,Store
53217,Adidas,China,Xuancheng Naier Socks Co. Ltd,"Huangdu Road, Xuanzhou District",(blank),(blank),Xuancheng,242000,Tier 1 - Primary,Anhui,"Accessories, Apparel",13.0,Store
53347,Adidas,United Kingdom,Clipper Logistics Group,43 SUEZ ROAD,BRIMSDOWN,(blank),Enfield,EN3 7SN,Tier 1 - Primary,England,Apparel,7.0,Store
53413,Reebok,China,ChangZhou QingQing Knitting Factory,"1/F, Block D,","No. 1315, JinSha Avenue,","JinTan District,",ChangZhou,213234,Tier 1 - Primary,Jiangsu,Apparel,20.0,Store
53472,Adidas,Nicaragua,"Annic II, S.A.","Zona Franca Las Palmeras,",Km. 45 Carretera Masatepe äóñ San Marcos,(blank),"Masatepe,",42600,Tier 1 - Primary,Masaya,Apparel,432.0,Factory
53474,Adidas,China,Zhejian Kingvac Plastic & Electric Products,No. 30 3rd Donggang Road,Economic Development Zone,(blank),Quzhou,32400,Tier 1 - Primary,Zhejian,Accessories,36.0,Store
53508,Reebok,China,"Shenzhen Cobra Sports Co., Ltd. ","No. 18 Xihutang Street, Pingdong Community","Pingdi Sub-District, Longgang District",(blank),Shenzhen,518117,Tier 1 - Primary,Guangdong,Gear,10.0,Store
53639,Adidas,China,"Dalian Huahong Sports Tool Co.,Ltd",Taiping Industry Zone PUWAN NEW DISTRICT,(blank),(blank),Pulandian,116200,Tier 1 - Primary,Liaoning,Gear,2.0,Store
53642,Adidas,United Kingdom,HM HOSIERY LTD,UNIT 28C CENTURION WAY,MERIDIAN BUSINESS PARK,(blank),LEICESTER,LE19 1WH,Tier 1 - Primary,LEICESTERSHIRE,Accessories,1.0,Store
53656,Adidas,China,"Yue Yuen (Anfu) footwear Co.,Ltd. (YYJ)",No.888 of AnHua Road,Anfu Insdustrial Zone,(blank),Ji'An,343200,Tier 1 - Primary,Jiangxi,Footwear,416.0,Factory
53688,Adidas,Vietnam,"Din Sen Viet Nam Enterprise Co., LTD","Lot B3, Lot J1, J2, No D10/89Q National Road 1A","Tan Tao Ward, Binh Tan District,",(blank),Hochiminh City,700000,Tier 1 - Primary,Ho Chi Minh,Apparel,176.0,Distribution Centre
53824,Adidas,Vietnam,Giap Quan Thang Limited Liability Company,"Long An B Area, Cai Tac Town, Chau Thanh A",(blank),(blank),Hau Giang,84711,Tier 2 – Subcontractor,Hau Giang,Footwear,95.0,Distribution Centre
53829,Adidas,Vietnam,Lacty II Co. Ltd.,"Lot B1, B2",Tan Phu Thanh Industrial Zone - phase 1,"Tan Phu Thanh Ward, Chau Thanh A district",Hau Giang,84711,Tier 1 - Primary,Hau Giang,Footwear,595.0,Factory
53846,Adidas,China,Qingxin Sankeng Dahui Footwear Factory,Anqing village Sankeng town,(blank),(blank),Qingyuan,511855,Tier 2 – Subcontractor,Guangdong,Footwear,34.0,Store
54113,Adidas,"Korea, Republic of (South Korea)",SeoWoo Great,"Ko Eun Building, 957-4, Kyesan-dong, kyeyang-ku, Incheon",(blank),(blank),Incheon,21053,Tier 1 - Primary,Incheon,Apparel,6.0,Store
54167,Adidas,China,"Putian Shingchang Footwear Industry Co., Ltd.",MinYing Industrial District,Nanshaolin Road,XiTianWei,PuTian,35110,Tier 1 - Primary,Fujian,Footwear,90.0,Distribution Centre
54222,Adidas,Indonesia,PT. Komitrando Emporio,JL. Wonosari Km.8 Potorono,"Banguntapan, Bantul",(blank),Yogyakarta,55196,Tier 2 – Subcontractor,Daerah Istimewa Yogyakarta,Accessories,68.0,Distribution Centre
54223,Adidas,Indonesia,PT. Global Way Indonesia ,"Jl Ahmad Yani No. 214, Desa Gedangan",Kec. Gedangan,(blank),Sidoarjo,61254,Tier 1 - Primary,Jawa Timur,Gear,118.0,Distribution Centre
54287,Reebok,Taiwan,"Racer Sporting Goods Co., Ltd.","17 Kung 6 Rd,",Linkou 2nd Ind. Park,(blank),New Taipei City,24450,Tier 1 - Primary,Taiwan,Accessories,4.0,Store
54304,Reebok,China,"DEJET INDUSTRY CO., LTD.","No 518, Zhengtong Rd, Kandun Industry Zone, Cixi,",(blank),(blank),"Cixi, Ningbo City, Zhejiang",315303,Tier 1 - Primary,Zhejiang,Gear,35.0,Store
54337,Adidas,Vietnam,"Quang Viet (Tien Giang) Co., Ltd","Lot KI-1, 2 Tan Huong IZ",Tan Huong Commune,Chau Thanh Dist.,Tien Giang,820000,Tier 1 - Primary,Tien Giang,Apparel,498.0,Factory
54708,Adidas,Brazil,Paqueta Calçados Ltda. (Pentecoste Fábrica),"Avenida Antonio Braga de Azevedo, 407",(blank),B. São Francisco,Pentecoste - CE,62640-000,Tier 1 - Primary,Ceara,Footwear,120.0,Distribution Centre
54726,Adidas,Nicaragua,Stahls SNS y Compania Limitada,KM 47  Carretera Tipitapa-Masaya,Parque Industrial Astro Nicaragua,Edificio #14-15,Tipitapa,,Tier 1 - Primary,Managua,Apparel,46.0,Store
54842,Adidas,Georgia,Ajara Textile Ltd.,Bobokvati Street No:14,"Bobokvati Village, Kobuleti",(blank),Batumi,6200,Tier 1 - Primary,Ajaria,Apparel,117.0,Distribution Centre
55014,Adidas,China,"Fuxin Tianze Shoes Co., Ltd.","103#¥_ëDongduan, Xinqu road,","Leather inductry zone,","Qinghemen district,",Fuxin,123006,Tier 2 – Subcontractor,Liaoning,Footwear,14.0,Store
55061,Adidas,Japan,"Shibata tebukuro seizosho co.,LTD",100,Tsurumai-cho,(blank),Nishio,445-0845,Tier 1 - Primary,Aichi,Accessories,1.0,Store
55295,Reebok,Vietnam,"ORIENTAL GARMENT AN GIANG CO.,LTD","Plot L Binh Hoa Industrial Zone,",Binh Ho  Commune,An Giang Province,Chau Thanh District,880000,Tier 1 - Primary,An Giang ,Apparel,137.0,Distribution Centre
55328,Reebok,Taiwan,Ming Feng Plastic Co Ltd,No.2,"Lane 292, Dalin Road,",Daya District,Taichung,42847,Tier 1 - Primary,Taichung County,Gear,2.0,Store
55443,Adidas,"Korea, Republic of (South Korea)",Daewon F&C,"Dae-A Building 5th FL.,", mang-u-dong 410-2,"Jungnang-gu, ",Seoul,2182,Tier 1 - Primary,Soul-t'ukpyolsi,Apparel,2.0,Store
55683,Reebok,China,"Shanghai Jiaheng Daily Chemical Co., Ltd.",1069 Taogan Road,"Sheshan Town, Songjiang District",(blank),Shanghai,201602,Tier 1 - Primary,Shanghai Shi,Accessories,38.0,Store
55702,Reebok,Egypt,T.M.I EGYPT,STREET NO.9 AMRIYA PUBLIC FREE ZONE,(blank),(blank), ALEXANDRIA    ,23512,Tier 1 - Primary, ALEXANDRIA    ,Apparel,45.0,Store
55748,Reebok,Poland,Euro-pegaz Logistyka Sp. z.o.o.,Centrum Logistyczne,ul. Loniewska 1,(blank),Osieczna,64-113,Tier 1 - Primary,Wielkopolskie,Accessories,4.0,Store
55784,Adidas,"Korea, Republic of (South Korea)",JiSung Industry," 3F Deokyoong Bd, ","452 ,Cheonggyecheon-ro,","ungdong-gu, ",Seoul,4702,Tier 1 - Primary,Soul-t'ukpyolsi,Apparel,1.0,Store
55798,Adidas,China,Yancheng Charlotte Socks Co. Ltd,NO. 188 YINGBIN AVENUE,XIANGSHUI CITY,(blank),Yancheng,224600,Tier 1 - Primary,Jiangsu,"Accessories, Apparel",11.0,Store
55821,Reebok,China,TIAN JIN YIN MEI GARMENT COMPANY LIMITED,MAJIADIAN INDUSTRIAL AREA OF ,BAODI COUNTY,(blank),Tianjin,301800,Tier 1 - Primary,Tianjin Shi,Apparel,4.0,Store
55929,Adidas,China,Zhenjiang Tuntex Garment Co Ltd,NO.10 Shi-Shi Road,Ju-Rong Economic Development Zone,212400,Zhenjiang,212400,Tier 1 - Primary,Jiangsu,Apparel,46.0,Store
55968,Adidas,Germany,Biess Textil-Applikationen Gmbh.,Gruenwalder Weg 28F,(blank),(blank),Oberhaching b. Muenchen,82041,Tier 1 - Primary,Freistaat Bayern,Apparel,2.0,Store
56014,Adidas,Germany,Wigu Sport- & Freizeitbekleidung,Eichsfeld,(blank),(blank),Dingelstädt,37351,Tier 1 - Primary,Baden-Wuerttemberg,Accessories,3.0,Store
56051,Reebok,Japan,"KANSAIDO CO, LTD",980-7 Jyunisho,(blank),(blank),Yabu,667-0102,Tier 1 - Primary,Hyogo,Apparel,1.0,Store
56066,Adidas,China,Yueyang Wanfeng footwear factory,"Kangwang Science and Technology Park, ",Economic Delevopment District,(blank),Yueyang,414000,Tier 2 – Subcontractor,Hunan,Footwear,38.0,Store
56118,Adidas,Japan,Tiger Corporation Osaka Factory,3-1 Hayami-cho,(blank),(blank),Osaka,571-8571,Tier 1 - Primary,Osaka,Accessories,71.0,Distribution Centre
56153,Reebok,Vietnam,"Fashion Garments 2 Co., Ltd - Tan Phu Branch","Road 3, Tan Phu Industrial Zone, ",Tan Phu District ,(blank),Bien Hoa,71000,Tier 1 - Primary,Dong Nai,Apparel,324.0,Distribution Centre
56162,Reebok,Poland,Euro-pegaz Logistyka Sp. z.o.o. - 2,Centrum Logistyczne,Rozdzieskiego 12,(blank),Dabrowa Gornicza,41-300,Tier 1 - Primary,Slaskie,Accessories,2.0,Store
56187,Adidas,Indonesia,PT Pan Brothers Tbk Fty 9,"Dk. Butuh Rt.01, Rw.02","Ds. Butuh, Kec. Mojosongo",(blank),Kab. Boyolali,57322,Tier 1 - Primary,Jawa Tengah,Apparel,318.0,Distribution Centre
56370,Adidas,Tunisia,VTL5,Route de Korba Km2,(blank),(blank),Menzel Temime,8080,Tier 2 – Subcontractor,Nabeul,Apparel,59.0,Distribution Centre
56477,Adidas,"Korea, Republic of (South Korea)",YHSOX,"365-1, daessangnyeong-ri,chowol-eup",(blank),(blank),Kwangju-si,12735,Tier 1 - Primary,Kyonggi-do,Accessories,3.0,Store
56519,Reebok,China,GuanDi Leather Goods,"No. 3, Huaiya RoadHuaide Management District","Humen Town, Dongguan",(blank),"Humen Town, Dongguan",523926,Tier 1 - Primary,Guangdong,Accessories,10.0,Store
56665,Reebok,Spain,Prohima Internacional S.A.,Crta. N-II,Km. 644 - Torre d'Ara,(blank),Mataró,8302,Tier 1 - Primary,Catalunya,Accessories,3.0,Store
56755,Reebok,Italy,Dal Dosso Sport snc,"Via Aldo Moro, 9",28011 Armeno (NO),(blank),Armeno,28011,Tier 1 - Primary,Lombardia,Accessories,1.0,Store
56809,Reebok,Netherlands,Eurobottle BV,Pioniersweg 32,(blank),(blank),Dronten,8251 KN,Tier 1 - Primary,Flevoland,Accessories,6.0,Store
57061,Adidas,India,Mochiko Shoes Pvt. Ltd  (Unit V),"C-18,Hosiery Complex,Phase-2,Extn. ","Noida, District -G. B Nagar, Utterpradesh",(blank),Noida,201305,Tier 2 – Subcontractor,Uttar Pradesh,Footwear,37.0,Store
57282,Adidas,Vietnam,"A First Vina Co., Ltd.","Street 2, Tam Phuoc Industrial Zone",(blank),(blank),Bien Hoa,810000,Tier 1 - Primary,Dong Nai,Apparel,116.0,Distribution Centre
57291,Adidas,Germany,Eduard Deml GmbH,Breitenwiesweg 38,(blank),(blank),Waldmünchen,93449,Tier 1 - Primary,Freistaat Bayern,Apparel,6.0,Store
57302,Reebok,Pakistan,CHALLENGE APPARELS LIMITED (Garment City),Sahianwala Road ,Khurrainwala,(blank),Faisalabad,38000,Tier 1 - Primary,Punjab,Apparel,253.0,Distribution Centre
57309,Reebok,China,XIAMEN B-SHENG COMPOSITE TECH CO LTD,100 Simingyuan,Tongan Jizhong Industrial,Tongan District,Xiamen ,361022,Tier 1 - Primary,Fujian,Accessories,7.0,Store
57321,Adidas,"Korea, Republic of (South Korea)",Action Sports Korea,"#118-4&119-4, SAMRAK DONG,SASANG GU",(blank),(blank),BUSAN,617-825,Tier 2 – Subcontractor,(blank),Footwear,2.0,Store
57395,Adidas,Cambodia,"Sixplus Industry Co., Ltd.","Phum Kandal, Khum Prek Anhchanh",Mockompoul District,(blank),Mockompoul,8150,Tier 1 - Primary,Kandal,Apparel,226.0,Distribution Centre
57402,Adidas,Brazil,Sola Nova Industrial Ltda.,"RUA TRISTÃO DE ALMEIDA , 4131",Distrito Industrial,(blank),Franca,14406-105,Tier 2 – Subcontractor,Sao Paulo,Footwear,3.0,Store
57421,Adidas,Taiwan,"Fong Shwo Co., Ltd.","9Fl, No.659-1, ","Chung Cheng Rd.,",Hsin Chuang District,New Taipei City,24257,Tier 1 - Primary,(blank),Apparel,10.0,Store
57517,Adidas,Vietnam,Viva Garment Products Ltd   ,VINH TUONG ,VU DI,DONG SOC,VINH PHUC,10000,Tier 1 - Primary,Vinh Phuc,Apparel,161.0,Distribution Centre
57792,Adidas,Taiwan,"Yi Chia Enterprise Co., Ltd. (Shu Lin)","1 Fl, No.62-2",San De St.,Shu Lin Destrict,New Taipei City,23867,Tier 1 - Primary,(blank),Apparel,1.0,Store
57906,Adidas,China,"Full Tech Co.,ltd","No.52,Qianjin Road 3","3rd  Industrial Zone,Tanzhou Town","Zhongshan city,GuangDong",Zhongshan,528467,Tier 1 - Primary,Guangdong,Gear,45.0,Store
57911,Adidas,Canada,Rair T & Co Inc.,3570 Griffith ,(blank),(blank),Ville St Laurent ,H4T 1A7,Tier 1 - Primary,Quebec,Apparel,1.0,Store
57945,Reebok,India,GOODWILL APPARELS,"11-A, Kottai thottam",Near sivan Theatre North,(blank),Tirupur,641602,Tier 1 - Primary,Tamil Nadu,Apparel,17.0,Store
57964,Adidas,Cambodia,"KKN Apparel Co.,Ltd. (Single Member Private Limited Company)",Neang Kok Koh Kong Special Economic Zone,"Neang Kok Village, Pakklong Commune",Mondul Seyma District,Koh Kong ,9351,Tier 1 - Primary,Kaoh Kong,Apparel,120.0,Distribution Centre
58022,Reebok,China,"Suzhou Jiahua Biochemistry Co., Ltd.",No. 688 GuoQing Road,Lili Town,Wujiang,SUZHOU,215212,Tier 1 - Primary,Jiangsu,Accessories,9.0,Store
58042,Adidas,Thailand,"P.K.T. KWAN TAT (THAILAND) CO., LTD","104 MOO 13, SOI PHETKASEM 95, OMNOI, KRATUMBAN",(blank),,Samutsakorn,74130,Tier 2 – Subcontractor,Samutsakorn,Apparel,4.0,Store
58080,Reebok,China,"Zhang Pu Da Ye Umbrella Co., Ltd.","HUANG CANG INDUSTRIAL ZONE, ZHANG PU COUNTY",(blank),(blank),Zhangzhou,,Tier 1 - Primary,Fujian,Hard Goods,14.0,Store
58118,Reebok,Cambodia,Yorks (Cambodia) Co Ltd,National Road No.1,Tai Seng SEZ,Sangkat Bavet,Bavet,,Tier 1 - Primary,Svay Rieng,Accessories,19.0,Store
58252,Adidas,Vietnam,"Himaru Vietnam Co., Ltd.","Street No 8, Thong Nhat Avenue,","Song Than II Industrial Park, Di An Town, ",Binh Duong Province,Di An Town,,Tier 1 - Primary,Binh Duong,Accessories,41.0,Store
58271,Adidas,Chile,New Commerce Ltda,Cueto 666,(blank),(blank),Santiago,8350328,Tier 1 - Primary,(blank),Apparel,3.0,Store
58279,Adidas,United States,"Bag Makers, Inc.",6606 S. Union Road,(blank),(blank),Union,60180,Tier 1 - Primary,Illinois,Accessories,34.0,Store
58330,Adidas,Brazil,Industria e Comercio de Calí_ados Pentecoste Ltda EPP,"Rua 15 de Novembro, 1",(blank),(blank),Pentecoste,0,Tier 2 – Subcontractor,Ceara,Footwear,17.0,Store
